date,text,username,location,retweetcount,likecount,source,cleaned_text,Processed_Tweets,polarity,Sentiment
2022-10-14 12:09:43+00:00,"WINNING TICKETS FROM MY NIGERIA 🇳🇬 SUBSCRIBER @1bet_1win  

#suspended Pioneers BECE #Russia WhatsApp Obasanjo Favorite Afrobeats Artist #DataFestAfrica22 Igbo Doren #IPOB #100DaysOfCode Sammy Gyamfi #CriticalRoleSpoilers #PfizerGate #สวัสดีเตนล์ https://t.co/gSeiEaaUSe",1bet_1win,lekki nigeria,2,3,Twitter for iPhone,winning tickets from my nigeria  subscriber    pioneers bece  whatsapp obasanjo favorite afrobeats artist  igbo doren   sammy gyamfi   ัสดีเตนล์ ,winning ticket nigeria subscriber pioneer bece whatsapp obasanjo favorite afrobeats artist igbo doren sammy gyamfi ัสดีเตนล์,0.5,Positive
2022-10-14 12:09:01+00:00,"We had celebrants today.

#DFA22 #DataFestAfrica22 wishes you a great endeavor as you turn +1. https://t.co/yG5PZI6ab4",DataFestAfrica,africa ,17,137,Twitter for Android,we had celebrants today  wishes you a great endeavor as you turn + ,celebrant today wish great endeavor turn +,0.8,Positive
2022-10-14 12:07:44+00:00,Live at @DataFestAfrica #DFA22 #DataFestAfrica22 https://t.co/FcvNZsXqCF,serene350,lagos nigeria,5,89,Twitter for iPhone,live at    ,live,0.13636363636363635,Positive
2022-10-14 12:07:01+00:00,"@DivineApemaa @DataFestAfrica The bus has been taken for repair and a replacement has been made available for the evening trip. Once again, we apologize for the discomfort.",Shuttlersng,lagos nigeria,0,1,Twitter for iPhone,  the bus has been taken for repair and a replacement has been made available for the evening trip once again we apologize for the discomfort,bus taken repair replacement made available evening trip apologize discomfort,0.4,Positive
2022-10-14 12:06:56+00:00,@adekanbai @DataFestAfrica And we haven’t gone far oh,thatswilliams_,lagos nigeria,0,0,Twitter for iPhone,  and we havent gone far oh,gone far oh,0.1,Positive
2022-10-14 12:05:42+00:00,"@DataFestAfrica Please, can I get the contact details of the person in charge of the merchs?",ghostmac9,Unknown,0,0,Twitter for Android, please can i get the contact details of the person in charge of the merchs,please get contact detail person charge merchs,0.0,Positive
2022-10-14 12:04:28+00:00,"Workshop session at #DataFestAfrica22 #DFA22 
@DataFestAfrica @Yinkaoke @TheDataEngrDuke https://t.co/l3ngyXke8f",Ola_yinka10,lagos nigeria,0,9,Twitter for iPhone,workshop session at      ,workshop session,0.0,Positive
2022-10-14 12:04:27+00:00,@DataFestAfrica The link is no longer live,ogbmurphy,lagos nigeria,0,0,Twitter for Android, the link is no longer live,link longer live,0.13636363636363635,Positive
2022-10-14 12:02:53+00:00,"My fellow Zero to Hero in PowerBI people. How far? 🔥🔥

#DataFestAfrica22",ssindy55,lagos nigeria,0,5,Twitter for Android,my fellow zero to hero in powerbi people how far ,fellow zero hero powerbi people far,0.1,Positive
2022-10-14 12:02:32+00:00,"Be curious.
Be able to communicate.
Be consistent with your learning till you gain mastery and never stop learning.
Get interested in a domain.
Expose yourself to the right tools.
#DataFestAfrica22 @DataFestAfrica @Yinkaoke @DavidAbu_ @TheDataEngrDuke",SeyiPrisca,Unknown,0,2,Twitter for Android,be curiousbe able to communicatebe consistent with your learning till you gain mastery and never stop learningget interested in a domainexpose yourself to the right tools    ,curiousbe able communicatebe consistent learning till gain mastery never stop learningget interested domainexpose right tool,0.3214285714285714,Positive
2022-10-14 12:00:11+00:00,Can't choose a panel. #DFA22 #DataFestAfrica22 https://t.co/fsxGgDQeLm,Temithesage,Unknown,0,0,Twitter for Android,cant choose a panel   ,cant choose panel,0.0,Positive
2022-10-14 11:57:30+00:00,Everything's happening @ #DataFestAfrica22 https://t.co/UE8Zqtf1UF,abdulmaleekola,ibadan nigeria,0,1,Twitter for Android,everythings happening   ,everythings happening,0.0,Positive
2022-10-14 11:56:30+00:00,"That was an awesome presentation!

#DataFestAfrica22 https://t.co/ckVv1Dv8qg",Tunescobabs,canada insha allah ,0,1,Twitter for Android,that was an awesome presentation ,awesome presentation,1.0,Positive
2022-10-14 11:56:30+00:00,Google map sef knows the way... #DataFestAfrica22 fire 🔥 https://t.co/hvSMM8faUy,abdulmaleekola,ibadan nigeria,0,2,Twitter for Android,google map sef knows the way  fire  ,google map sef know way fire,0.0,Positive
2022-10-14 11:54:32+00:00,@thatswilliams_ @DataFestAfrica It's damn interesting and informative!!!,adekanbai,nigeria,0,0,Twitter for Android,  its damn interesting and informative,damn interesting informative,0.5,Positive
2022-10-14 11:52:58+00:00,I'm coming for you guys Data culture 🤭 #DataFestAfrica22 https://t.co/pTiqsv7JaB,Toluhenok,nigeria,0,6,Twitter for Android,im coming for you guys data culture 🤭  ,coming guy data culture,0.0,Positive
2022-10-14 11:51:45+00:00,Time for workshops💃💃. Eager to learn Zero to Hero in PowerBi by @iamovie_ng #datafestafrica2022 #DFA22,Babiepraiz,lagos,0,2,Twitter for iPhone,time for workshops eager to learn zero to hero in powerbi by   ,time workshop eager learn zero hero powerbi,0.0,Positive
2022-10-14 11:51:17+00:00,"#DataFestAfrica22 
@beejan99 
@Yinkaoke 
@DataFestAfrica 
It's marvellous being here life and direct, I can say all have learnt here is worth more than gold.
@dbrownAnalyst really made my day with his speech. https://t.co/OxBE3DoJno",TobiOdelola,lagos nigeria,1,12,Twitter for Android,    its marvellous being here life and direct i can say all have learnt here is worth more than gold really made my day with his speech ,marvellous life direct say learnt worth gold really made day speech,0.20000000000000004,Positive
2022-10-14 11:50:24+00:00,@Jhoie__ @DataFestAfrica All this rich kid sef 🙌😂,ebenezer_tomoye,akure nigeria,0,0,Twitter for Android,  all this rich kid sef ,rich kid sef,0.375,Positive
2022-10-14 11:50:19+00:00,"Can't spend 7hours in traffic, sitting in one place throughout my journey to Lagos yesterday, and I'll now be chilled during the conference

Na Engagement ways ooo 🚀🚀😂

#DataFestAfrica22",ebenezer_tomoye,akure nigeria,0,0,Twitter for Android,cant spend hours in traffic sitting in one place throughout my journey to lagos yesterday and ill now be chilled during the conferencena engagement ways ooo ,cant spend hour traffic sitting one place throughout journey lagos yesterday ill chilled conferencena engagement way ooo,-0.5,Negative
2022-10-14 11:50:10+00:00,@pfemis birthday mates are here @DataFestAfrica. Congratulations on your new age guys @FrankFelixAI  #datafestafrica2022 #DFA22 https://t.co/nTJoowKcXc,Babiepraiz,lagos,0,1,Twitter for iPhone, birthday mates are here  congratulations on your new age guys     ,birthday mate congratulation new age guy,0.13636363636363635,Positive
2022-10-14 11:49:58+00:00,"Workshops about to begin. Getting ready to learn something new today. Find a high paying skill and take it head on if you are looking for a job, or be a balanced data guy who enjoys learning everything data...

#DFA22 #DataFestAfrica22",JOloganj,lagos,0,0,Twitter for Android,workshops about to begin getting ready to learn something new today find a high paying skill and take it head on if you are looking for a job or be a balanced data guy who enjoys learning everything data ,workshop begin getting ready learn something new today find high paying skill take head looking job balanced data guy enjoys learning everything data,0.16545454545454544,Positive
2022-10-14 11:47:34+00:00,"#DFA
#DataFestAfrica22
Learning back to back here. 
Saw @saltypip I've been her fan from day one(#30days of excel challenge) but as the shy shy baby that I am I couldn't even say hi😔 https://t.co/NnvTkGZ996",RachealBless,Unknown,1,1,Twitter for Android,learning back to back here saw  ive been her fan from day one( of excel challenge) but as the shy shy baby that i am i couldnt even say hi ,learning back back saw fan day one ( excel challenge ) shy shy baby even say hi,-0.25,Negative
2022-10-14 11:46:48+00:00,"@madeofAjala @savvyRL @forai_ml And that's true.
You guys should should post #DataFestAfrica22 pictures on the the TL na.",AbrahamOwos,githubcomowos,0,0,Twitter for Android,   and thats trueyou guys should should post  pictures on the the tl na,thats trueyou guy post picture tl na,0.0,Positive
2022-10-14 11:46:04+00:00,"Following up the @datafestafrica on YouTube 
#DataFestAfrica22 ...",Sammyde88574784,abuja,0,0,Twitter Web App,following up the  on youtube  ,following youtube,0.0,Positive
2022-10-14 11:43:47+00:00,"@GiftOjeabulu_ It is now a reality and I am glad to be here
#DataFestAfrica22
#DFA22 https://t.co/KG5BSTBty7",OMOTOSHOOLAMI15,Unknown,0,1,Twitter for Android, it is now a reality and i am glad to be here ,reality glad,0.5,Positive
2022-10-14 11:43:43+00:00,"Data maturity it's not a destination, it's a journey.#DataFestAfrica22",OlamideAwolola2,Unknown,0,1,Twitter for Android,data maturity its not a destination its a journey,data maturity destination journey,0.0,Positive
2022-10-14 11:43:19+00:00,Data is life. When you have Data and there's business problem with proper Data Analysis just know your business problem is solved... #DataFestAfrica22 #DFA22 @DataFestAfrica @nerodata_ https://t.co/6xeMlEMdLX,noimat07,nigeria,2,7,Twitter for Android,data is life when you have data and theres business problem with proper data analysis just know your business problem is solved     ,data life data business problem proper data analysis know business problem solved,0.0,Positive
2022-10-14 11:43:04+00:00,"My Few take away from the Panel Session on Industry Opportunities (In 2 thread 🧵)

¶ How well do you use a particular tool? It is all about consistency

¶ While it's good to have an online presence, you also have to profile yourself very well.

#DataFestAfrica22 
#DFA22",ebenezer_tomoye,akure nigeria,0,1,Twitter for Android,my few take away from the panel session on industry opportunities (in  thread 🧵)¶ how well do you use a particular tool it is all about consistency¶ while its good to have an online presence you also have to profile yourself very well ,take away panel session industry opportunity ( thread ) ¶ well use particular tool consistency¶ good online presence also profile well,0.4333333333333333,Positive
2022-10-14 11:42:39+00:00,@DataFestAfrica @dbrownAnalyst @dbctraining Done. Thanks,Waliyah_Tijani,Unknown,0,0,Twitter for Android,   done thanks,done thanks,0.2,Positive
2022-10-14 11:42:29+00:00,This data thing get get money inside ooo...omo see tech bros dread!!!God when😁#DataFestAfrica22,oshoplaywin,lagos nigeria,0,0,Twitter for Android,this data thing get get money inside oooomo see tech bros dreadgod when,data thing get get money inside oooomo see tech bros dreadgod,0.0,Positive
2022-10-14 11:41:56+00:00,"A bit from Jania Okwuchime session
 You need to be purple!!!....a mixture of blue and red(both skills)
Blue -business/communication skills
Red - technical/analytical skills.
An average person should have the two skills 🤩😎
#DataFestAfrica22  #DFA @Yinkaoke @TheDataEngrDuke",maverik_success,nigeria,0,1,Twitter for Android,a bit from jania okwuchime session you need to be purplea mixture of blue and red(both skills)blue -businesscommunication skillsred - technicalanalytical skillsan average person should have the two skills 🤩    ,bit jania okwuchime session need purplea mixture blue red ( skill ) blue -businesscommunication skillsred - technicalanalytical skillsan average person two skill,-0.0375,Negative
2022-10-14 11:41:30+00:00,"@DataFestAfrica @TheDataEngrDuke @Yinkaoke 
@dbrownAnalyst
Staying consistent... A total cliche right? But it is key.

#DataFestAfrica22  #DFA22 https://t.co/E5qJdyx2JP",DataStance,Unknown,0,2,Twitter for Android,   staying consistent a total cliche right but it is key   ,staying consistent total cliche right key,0.13392857142857142,Positive
2022-10-14 11:41:20+00:00,@Seeyyyiiiiii @DataFestAfrica My love 😍,OlubiyiSusannah,Unknown,0,1,Twitter for Android,  my love ,love,0.5,Positive
2022-10-14 11:40:52+00:00,@Ibeh_Dera @kachiengineers @Shuttlersng Thanks Chi. I used bus las las. I'm finally here.🤸‍♀️💃🤩 enjoying every seconds #DataFestAfrica22,DivineApemaa,federal capital territory nig,0,0,Twitter for Android,   thanks chi i used bus las las im finally here🤸‍♀️🤩 enjoying every seconds ,thanks chi used bus la la finally here🤸‍♀️🤩 enjoying every second,0.175,Positive
2022-10-14 11:40:33+00:00,"I didn't bring everything here and I'm almost stranded RN.
Who will save me like this cos this lady's phone is about to say OTILO.
#DataFestAfrica22 #DFA22 https://t.co/UoXZCL4j50",Abioye_bolu1501,lagos nigeria,0,10,Twitter for Android,i didnt bring everything here and im almost stranded rnwho will save me like this cos this ladys phone is about to say otilo  ,bring everything almost stranded rnwho save like co lady phone say otilo,0.0,Positive
2022-10-14 11:39:47+00:00,"@DataFestAfrica  
Taught me something  todayyyy 
Start somewhere https://t.co/5xG1NewYlP",yeriminna,lagos nigeria,0,0,Twitter for Android,  taught me something  todayyyy start somewhere ,taught something todayyyy start somewhere,0.0,Positive
2022-10-14 11:39:33+00:00,"Data maturity is a journey not a destination. This means that for a company to get to a certain level in data, it’s a continuous process. No company can leverage the power of its data until it get to some level of data maturity scale. #DataFestAfrica22 @TheOyinbooke https://t.co/nFjAswRDbe",analyst_abideen,lagos nigeria,0,1,Twitter for iPhone,data maturity is a journey not a destination this means that for a company to get to a certain level in data its a continuous process no company can leverage the power of its data until it get to some level of data maturity scale   ,data maturity journey destination mean company get certain level data continuous process company leverage power data get level data maturity scale,-0.04910714285714286,Negative
